Entity,Code,Year,Wind generation - TWh
North America (EI),,2010,105.57163
North America (EI),,2011,133.2274
North America (EI),,2012,157.24394
North America (EI),,2013,184.86508
North America (EI),,2014,202.73344
North America (EI),,2015,228.35649
North America (EI),,2016,270.59662
North America (EI),,2017,299.0048
North America (EI),,2018,321.32828
North America (EI),,2019,348.4737
North America (EI),,2020,396.81894
North America (EI),,2021,437.84854
North America (EI),,2022,497.04648
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,0
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0.070633
North Macedonia,MKD,2015,0.120767
North Macedonia,MKD,2016,0.109483
North Macedonia,MKD,2017,0.11048
North Macedonia,MKD,2018,0.097338
North Macedonia,MKD,2019,0.101806
North Macedonia,MKD,2020,0.116885
North Macedonia,MKD,2021,0.103336
North Macedonia,MKD,2022,0.107656
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0.007
Norway,NOR,1994,0.009
Norway,NOR,1995,0.01
Norway,NOR,1996,0.009
Norway,NOR,1997,0.011
Norway,NOR,1998,0.011
Norway,NOR,1999,0.025
Norway,NOR,2000,0.031
Norway,NOR,2001,0.027
Norway,NOR,2002,0.075
Norway,NOR,2003,0.218
Norway,NOR,2004,0.252
Norway,NOR,2005,0.499
Norway,NOR,2006,0.636
Norway,NOR,2007,0.892
Norway,NOR,2008,0.913
Norway,NOR,2009,0.977
Norway,NOR,2010,0.879
Norway,NOR,2011,1.283
Norway,NOR,2012,1.548
Norway,NOR,2013,1.881
Norway,NOR,2014,2.217
Norway,NOR,2015,2.515
Norway,NOR,2016,2.116
Norway,NOR,2017,2.854
Norway,NOR,2018,3.877
Norway,NOR,2019,5.525
Norway,NOR,2020,9.911
Norway,NOR,2021,11.768
Norway,NOR,2022,14.821468
OECD (EI),,1965,0
OECD (EI),,1966,0
OECD (EI),,1967,0
OECD (EI),,1968,0
OECD (EI),,1969,0
OECD (EI),,1970,0
OECD (EI),,1971,0
OECD (EI),,1972,0
OECD (EI),,1973,0
OECD (EI),,1974,0
OECD (EI),,1975,0
OECD (EI),,1976,0
OECD (EI),,1977,0
OECD (EI),,1978,0.003
OECD (EI),,1979,0.006
OECD (EI),,1980,0.0105
OECD (EI),,1981,0.0105
OECD (EI),,1982,0.0185
OECD (EI),,1983,0.03279495
OECD (EI),,1984,0.044755556
OECD (EI),,1985,0.064220205
OECD (EI),,1986,0.13883132
OECD (EI),,1987,0.19537677
OECD (EI),,1988,0.3315798
OECD (EI),,1989,2.6497767
OECD (EI),,1990,3.5981371
OECD (EI),,1991,3.9631057
OECD (EI),,1992,4.5120287
OECD (EI),,1993,5.392133
OECD (EI),,1994,6.5418224
OECD (EI),,1995,7.1438384
OECD (EI),,1996,8.213572
OECD (EI),,1997,10.799351
OECD (EI),,1998,14.427535
OECD (EI),,1999,19.18766
OECD (EI),,2000,28.925018
OECD (EI),,2001,34.946808
OECD (EI),,2002,48.728584
OECD (EI),,2003,58.836582
OECD (EI),,2004,77.974144
OECD (EI),,2005,95.360374
OECD (EI),,2006,118.57733
OECD (EI),,2007,151.62392
OECD (EI),,2008,190.10593
OECD (EI),,2009,228.15358
OECD (EI),,2010,269.87213
OECD (EI),,2011,332.02225
OECD (EI),,2012,384.0504
OECD (EI),,2013,444.33395
OECD (EI),,2014,479.7788
OECD (EI),,2015,560.5542
OECD (EI),,2016,609.0917
OECD (EI),,2017,699.7156
OECD (EI),,2018,746.2504
OECD (EI),,2019,832.2825
OECD (EI),,2020,937.323
OECD (EI),,2021,972.06244
OECD (EI),,2022,1093.6786
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0
Oceania,,1992,0.000690909
Oceania,,1993,0.002985859
Oceania,,1994,0.0065101013
Oceania,,1995,0.0080101015
Oceania,,1996,0.015326263
Oceania,,1997,0.021093557
Oceania,,1998,0.040069696
Oceania,,1999,0.08199293
Oceania,,2000,0.2542081
Oceania,,2001,0.4259879
Oceania,,2002,0.6890332
Oceania,,2003,0.85059094
Oceania,,2004,1.1565367
Oceania,,2005,1.9134359
Oceania,,2006,2.784317
Oceania,,2007,3.7819798
Oceania,,2008,4.5169077
Oceania,,2009,5.914211
Oceania,,2010,6.622176
Oceania,,2011,8.389219
Oceania,,2012,9.804195
Oceania,,2013,11.28087
Oceania,,2014,11.987926
Oceania,,2015,14.197132
Oceania,,2016,15.38047
Oceania,,2017,15.30184
Oceania,,2018,18.329922
Oceania,,2019,21.727354
Oceania,,2020,24.912157
Oceania,,2021,29.438595
Oceania,,2022,34.517895
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0
Oman,OMN,2018,0
Oman,OMN,2019,0.0087
Oman,OMN,2020,0.1043
Oman,OMN,2021,0.1189
Oman,OMN,2022,0.1189
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0.019
Pakistan,PAK,2013,0.15137164
Pakistan,PAK,2014,0.31336787
Pakistan,PAK,2015,0.598594
Pakistan,PAK,2016,0.9181191
Pakistan,PAK,2017,1.7629018
Pakistan,PAK,2018,2.83179
Pakistan,PAK,2019,3.1482446
Pakistan,PAK,2020,2.7321582
Pakistan,PAK,2021,3.432321
Pakistan,PAK,2022,4.6511765
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.0004
Peru,PER,1997,0.0006
Peru,PER,1998,0.0005
Peru,PER,1999,0.0006
Peru,PER,2000,0.0008
Peru,PER,2001,0.0012
Peru,PER,2002,0.0012
Peru,PER,2003,0.0012
Peru,PER,2004,0.0012
Peru,PER,2005,0.0012
Peru,PER,2006,0.0012
Peru,PER,2007,0.0012
Peru,PER,2008,0.0012
Peru,PER,2009,0.0012
Peru,PER,2010,0.0012
Peru,PER,2011,0.0012
Peru,PER,2012,0.0012
Peru,PER,2013,0.0012
Peru,PER,2014,0.2575
Peru,PER,2015,0.5943741
Peru,PER,2016,1.064
Peru,PER,2017,1.073432
Peru,PER,2018,1.5024
Peru,PER,2019,1.655
Peru,PER,2020,1.814102
Peru,PER,2021,1.822575
Peru,PER,2022,1.931328
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.017469
Philippines,PHL,2006,0.053235
Philippines,PHL,2007,0.057842
Philippines,PHL,2008,0.061386
Philippines,PHL,2009,0.064428
Philippines,PHL,2010,0.061717
Philippines,PHL,2011,0.088204
Philippines,PHL,2012,0.075339
Philippines,PHL,2013,0.065655
Philippines,PHL,2014,0.152052
Philippines,PHL,2015,0.748414
Philippines,PHL,2016,0.975219
Philippines,PHL,2017,1.093558
Philippines,PHL,2018,1.152923
Philippines,PHL,2019,1.04166
Philippines,PHL,2020,1.02645
Philippines,PHL,2021,1.3694891
Philippines,PHL,2022,1.0704528
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.001
Poland,POL,1996,0
Poland,POL,1997,0.002
Poland,POL,1998,0.004
Poland,POL,1999,0.004
Poland,POL,2000,0.005
Poland,POL,2001,0.014
Poland,POL,2002,0.061
Poland,POL,2003,0.124
Poland,POL,2004,0.142
Poland,POL,2005,0.135
Poland,POL,2006,0.256
Poland,POL,2007,0.522
Poland,POL,2008,0.837
Poland,POL,2009,1.077
Poland,POL,2010,1.664
Poland,POL,2011,3.205
Poland,POL,2012,4.747
Poland,POL,2013,6.004
Poland,POL,2014,7.678
Poland,POL,2015,10.858
Poland,POL,2016,12.588
Poland,POL,2017,14.909
Poland,POL,2018,12.799
Poland,POL,2019,15.106759
Poland,POL,2020,15.800049
Poland,POL,2021,16.23355
Poland,POL,2022,19.442
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.001
Portugal,PRT,1990,0.000959596
Portugal,PRT,1991,0.000959596
Portugal,PRT,1992,0.003838384
Portugal,PRT,1993,0.010555556
Portugal,PRT,1994,0.017
Portugal,PRT,1995,0.016
Portugal,PRT,1996,0.021
Portugal,PRT,1997,0.038
Portugal,PRT,1998,0.089
Portugal,PRT,1999,0.123
Portugal,PRT,2000,0.168
Portugal,PRT,2001,0.256
Portugal,PRT,2002,0.362
Portugal,PRT,2003,0.496
Portugal,PRT,2004,0.816
Portugal,PRT,2005,1.773
Portugal,PRT,2006,2.925
Portugal,PRT,2007,4.037
Portugal,PRT,2008,5.757
Portugal,PRT,2009,7.577
Portugal,PRT,2010,9.182
Portugal,PRT,2011,9.162
Portugal,PRT,2012,10.26
Portugal,PRT,2013,12.014601
Portugal,PRT,2014,12.111384
Portugal,PRT,2015,11.607637
Portugal,PRT,2016,12.474
Portugal,PRT,2017,12.248
Portugal,PRT,2018,12.617
Portugal,PRT,2019,13.667
Portugal,PRT,2020,12.298664
Portugal,PRT,2021,13.215613
Portugal,PRT,2022,13.334443
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Qatar,QAT,2020,0
Qatar,QAT,2021,0
Qatar,QAT,2022,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.001010101
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.001
Romania,ROU,2007,0.003
Romania,ROU,2008,0.005
Romania,ROU,2009,0.009
Romania,ROU,2010,0.306
Romania,ROU,2011,1.387
Romania,ROU,2012,2.64
Romania,ROU,2013,4.52
Romania,ROU,2014,4.7236
Romania,ROU,2015,7.063
Romania,ROU,2016,6.59
Romania,ROU,2017,7.407
Romania,ROU,2018,6.322
Romania,ROU,2019,6.773
Romania,ROU,2020,6.945
Romania,ROU,2021,6.576
Romania,ROU,2022,7.006
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.0019
Russia,RUS,2001,0.0031
Russia,RUS,2002,0.0062
Russia,RUS,2003,0.0086
Russia,RUS,2004,0.007
Russia,RUS,2005,0.0068
Russia,RUS,2006,0.0052
Russia,RUS,2007,0.0066
Russia,RUS,2008,0.0052
Russia,RUS,2009,0.0038
Russia,RUS,2010,0.004186
Russia,RUS,2011,0.005392
Russia,RUS,2012,0.005251
Russia,RUS,2013,0.004473
Russia,RUS,2014,0.096106
Russia,RUS,2015,0.148037
Russia,RUS,2016,0.1481205
Russia,RUS,2017,0.139
Russia,RUS,2018,0.23716
Russia,RUS,2019,0.31481
Russia,RUS,2020,1.13802
Russia,RUS,2021,2.58484
Russia,RUS,2022,4.20105
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0.004818
Saudi Arabia,SAU,2018,0.004818
Saudi Arabia,SAU,2019,0.005694
Saudi Arabia,SAU,2020,0.005694
Saudi Arabia,SAU,2021,0.005678443
Saudi Arabia,SAU,2022,0.005678443
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Singapore,SGP,2019,0
Singapore,SGP,2020,0
Singapore,SGP,2021,0
Singapore,SGP,2022,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.002
Slovakia,SVK,2004,0.006
Slovakia,SVK,2005,0.006
Slovakia,SVK,2006,0.006
Slovakia,SVK,2007,0.008
Slovakia,SVK,2008,0.007
Slovakia,SVK,2009,0.006
Slovakia,SVK,2010,0.006
Slovakia,SVK,2011,0.005
Slovakia,SVK,2012,0.006
Slovakia,SVK,2013,0.006
Slovakia,SVK,2014,0.006
Slovakia,SVK,2015,0.006
Slovakia,SVK,2016,0.006
Slovakia,SVK,2017,0.006
Slovakia,SVK,2018,0.006
Slovakia,SVK,2019,0.006
Slovakia,SVK,2020,0.004
Slovakia,SVK,2021,0.005
Slovakia,SVK,2022,0.005
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2012,0
Slovenia,SVN,2013,0.004
Slovenia,SVN,2014,0.004
Slovenia,SVN,2015,0.006
Slovenia,SVN,2016,0.006016438
Slovenia,SVN,2017,0.005716
Slovenia,SVN,2018,0.006021
Slovenia,SVN,2019,0.00615
Slovenia,SVN,2020,0.006251
Slovenia,SVN,2021,0.005593
Slovenia,SVN,2022,0.005733457
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.006
South Africa,ZAF,2004,0.012
South Africa,ZAF,2005,0.012
South Africa,ZAF,2006,0.012
South Africa,ZAF,2007,0.012
South Africa,ZAF,2008,0.021
South Africa,ZAF,2009,0.03
South Africa,ZAF,2010,0.034
South Africa,ZAF,2011,0.037
South Africa,ZAF,2012,0.037
South Africa,ZAF,2013,0.037
South Africa,ZAF,2014,1.066
South Africa,ZAF,2015,3.071
South Africa,ZAF,2016,4.209
South Africa,ZAF,2017,7.022
South Africa,ZAF,2018,6.41
South Africa,ZAF,2019,6.632
South Africa,ZAF,2020,6.411
South Africa,ZAF,2021,8.652
South Africa,ZAF,2022,9.7
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0.012018
South America,,1997,0.019192
South America,,1998,0.038041
South America,,1999,0.037381
South America,,2000,0.0375865
South America,,2001,0.0934895
South America,,2002,0.1436335
South America,,2003,0.1481825
South America,,2004,0.1926645
South America,,2005,0.22332816
